collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,SPEED,ALTITUDE
st2010-3500,30/01/2015 09:00,-2.04999,35.16833,13,0,1711
st2010-3500,30/01/2015 11:00,-2.049853,35.168398,230,2.2,1702
st2010-3500,30/01/2015 13:00,-2.049218,35.16741,130,0,1717
st2010-3500,30/01/2015 15:00,-2.049172,35.167368,318,0,1720
st2010-3500,31/01/2015 05:00,-2.049615,35.162957,28,0,1705
st2010-3500,31/01/2015 07:00,-2.049958,35.163255,0,0,1710
st2010-3500,31/01/2015 09:00,-2.04996,35.163277,181,0,1714
st2010-3500,31/01/2015 11:00,-2.049963,35.163258,0,0,1701
st2010-3500,31/01/2015 13:00,-2.049975,35.16327,67,0,1710
st2010-3500,31/01/2015 15:00,-2.04892,35.161403,45,0,1708
st2010-3500,01/02/2015 05:00,-2.048437,35.161863,189,0,1712
st2010-3500,01/02/2015 07:00,-2.050503,35.160062,222,0,1703
st2010-3500,01/02/2015 09:01,-2.053028,35.189203,149,0,1699
st2010-3500,01/02/2015 11:00,-2.052937,35.189298,170,0,1743
st2010-3500,01/02/2015 13:00,-2.048233,35.182822,74,0,1734
st2010-3500,01/02/2015 15:00,-2.04888,35.182643,75,0,1742
st2010-3500,02/02/2015 05:00,-2.043185,35.153703,97,0,1723
st2010-3500,02/02/2015 06:59,-2.003768,35.211197,187,50.5,2061
st2010-3500,02/02/2015 09:00,-2.018092,35.176907,63,0,2065
st2010-3500,02/02/2015 11:00,-2.067665,35.275375,118,23.9,2408
st2010-3500,02/02/2015 12:59,-1.984918,35.235678,116,20.6,2252
st2010-3500,02/02/2015 15:00,-2.00417,35.254092,72,0,1834
st2010-3500,03/02/2015 05:00,-2.00554,35.261323,293,0,1830
st2010-3500,03/02/2015 07:00,-2.002455,35.269352,250,0,1855
st2010-3500,03/02/2015 09:00,-2.002297,35.269457,282,0,1864
st2010-3500,03/02/2015 11:00,-2.143223,35.186852,80,0,1666
st2010-3500,03/02/2015 13:00,-2.143287,35.186858,320,0,1673
st2010-3500,03/02/2015 15:00,-2.143302,35.186835,359,0,1677
st2010-3500,04/02/2015 05:00,-2.158553,35.159343,238,0,1622
st2010-3500,04/02/2015 07:00,-2.158567,35.159277,243,0,1625
st2010-3500,04/02/2015 09:00,-2.16007,35.160245,31,0,1636
st2010-3500,04/02/2015 11:00,-2.14401,35.186572,216,0,1670
st2010-3500,04/02/2015 13:00,-2.143943,35.186577,334,0,1668
st2010-3500,04/02/2015 15:00,-2.157432,35.166298,355,0,1668
st2010-3500,05/02/2015 05:00,-2.16252,35.162438,16,0,1648
st2010-3500,05/02/2015 07:00,-2.168613,35.156428,0,0,1654
st2010-3500,05/02/2015 09:00,-2.16862,35.156402,295,0,1652
st2010-3500,05/02/2015 11:00,-1.883603,35.19136,0,0,1758
st2010-3500,05/02/2015 13:00,-1.883645,35.191387,322,0,1754
st2010-3500,05/02/2015 15:00,-1.883667,35.191435,354,0,1746
st2010-3500,06/02/2015 05:00,-1.8686,35.181557,88,0,1773
st2010-3500,06/02/2015 07:00,-1.868615,35.181223,75,0,1699
st2010-3500,06/02/2015 09:00,-1.849672,35.174042,312,53.6,1888
st2010-3500,06/02/2015 11:00,-1.84846,35.185567,83,57.2,1916
st2010-3500,06/02/2015 13:00,-1.867095,35.20202,337,0,1735
st2010-3500,06/02/2015 15:00,-1.867102,35.201992,38,0,1736
st2010-3500,07/02/2015 05:00,-1.867085,35.202025,97,0,1727
st2010-3500,07/02/2015 06:59,-1.869468,35.182683,45,0,1716
st2010-3500,07/02/2015 09:00,-1.561583,35.080878,321,84.3,1891
st2010-3500,07/02/2015 10:59,-1.33995,34.993212,0,0,2599
st2010-3500,07/02/2015 13:00,-1.36327,34.994552,233,0,1550
st2010-3500,07/02/2015 15:00,-1.362227,34.994352,13,0,1572
st2010-3500,08/02/2015 05:00,-1.362588,34.994242,210,0,1558
st2010-3500,08/02/2015 07:00,-1.362697,34.994142,0,0,1548
st2010-3500,08/02/2015 09:00,-1.512425,34.9283,121,68.2,2217
st2010-3500,08/02/2015 11:00,-1.869487,35.182732,0,0,1703
st2010-3500,08/02/2015 13:00,-1.864677,35.17885,308,0,1711
st2010-3500,08/02/2015 15:00,-1.863937,35.173923,0,0,1676
st2010-3500,09/02/2015 05:00,-1.860107,35.168795,341,0,1694
st2010-3500,09/02/2015 07:00,-1.860102,35.168797,29,0,1699
st2010-3500,09/02/2015 09:00,-1.859858,35.168305,356,0,1705
st2010-3500,09/02/2015 11:00,-1.859937,35.166523,131,0,1701
st2010-3500,09/02/2015 13:00,-1.859915,35.166532,52,0,1699
st2010-3500,09/02/2015 15:00,-1.859893,35.166518,16,0,1699
st2010-3500,10/02/2015 05:00,-1.85617,35.159843,77,0,1697
st2010-3500,10/02/2015 07:00,-1.854917,35.106407,199,52.5,1749
st2010-3500,10/02/2015 09:00,-1.812118,35.199062,89,0,1759
st2010-3500,10/02/2015 11:00,-1.811292,35.206868,54,0,1762
st2010-3500,10/02/2015 13:00,-1.811938,35.199348,178,0,1749
st2010-3500,10/02/2015 15:00,-1.811907,35.199297,0,0,1762
st2010-3500,11/02/2015 05:00,-1.813353,35.199745,91,0,1758
st2010-3500,11/02/2015 07:00,-1.811958,35.19896,285,0,1743
st2010-3500,11/02/2015 09:00,-1.866157,35.153943,324,72.1,2234
st2010-3500,11/02/2015 11:00,-1.767775,35.173307,121,25.4,2252
st2010-3500,11/02/2015 13:00,-1.757998,35.203163,323,0,2028
st2010-3500,11/02/2015 15:00,-1.760738,35.184662,0,0,1787
st2010-3500,12/02/2015 05:00,-1.758107,35.18055,131,0,1742
st2010-3500,12/02/2015 07:00,-1.75804,35.180552,344,0,1741
st2010-3500,12/02/2015 09:00,-1.75803,35.180505,52,0,1741
st2010-3500,12/02/2015 11:00,-1.468455,35.014598,268,61.6,2305
st2010-3500,12/02/2015 13:00,-1.347888,35.001528,353,0,1574
st2010-3500,12/02/2015 15:00,-1.348012,35.001557,42,0,1563
st2010-3500,13/02/2015 05:00,-1.347313,35.002177,125,0,1563
st2010-3500,13/02/2015 06:59,-1.391777,35.01121,0,0,1544
st2010-3500,13/02/2015 09:00,-1.363323,34.994568,18,0,1556
st2010-3500,13/02/2015 10:59,-1.363788,34.99555,0,0,1592
st2010-3500,13/02/2015 13:00,-1.714947,35.19648,173,38.1,1971
st2010-3500,13/02/2015 14:59,-1.716062,35.167332,0,0,1739
st2010-3500,14/02/2015 05:00,-1.699428,35.195403,130,0,1658
